reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,radial_position_difference_m,along_track_position_difference_m,cross_track_position_difference_m,radial_velocity_difference_mm_s,along_track_velocity_difference_mm_s,cross_track_velocity_difference_mm_s
gmat_two_body,numerical_two_body,EarthMJ2000Eq,660.0,2026-06-17T06:41:00Z,-2.2193475861637845e-09,3.3898415483377777e-09,4.1608539187097067e-10,7.882534822456561e-10,-2.774742635224617e-09,-4.616389011809838e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,720.0,2026-06-17T06:42:00Z,-1.079219343540223e-09,3.379251311945492e-09,2.866170074533496e-10,-3.3642726372125396e-10,-4.584681271914279e-09,-4.284841117102289e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,780.0,2026-06-17T06:43:00Z,-5.406192652255824e-10,4.053513470091999e-09,-6.735590288876918e-10,-1.2476135571428636e-10,-3.977429154473489e-09,-4.797488041402445e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,840.0,2026-06-17T06:44:00Z,5.62698552918294e-10,3.823006680862737e-09,-4.644730605749523e-10,-6.66663884926449e-10,-3.260114676657594e-09,-4.1624757233565875e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,900.0,2026-06-17T06:45:00Z,1.3571828159860043e-09,2.8209827580079446e-09,-4.2187346673509435e-10,-6.420082114012734e-11,-3.5807315416991408e-09,-4.045008451662774e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,960.0,2026-06-17T06:46:00Z,1.1893815039064477e-09,2.030735416058456e-09,-6.771593233062494e-10,4.99772966786092e-10,-3.1949366577012594e-09,-4.528288558039477e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1020.0,2026-06-17T06:47:00Z,1.151043992178694e-09,1.5597055172131738e-09,-1.2099562158958927e-09,-7.051422191455779e-11,-2.9884727764696106e-09,-4.587022193886384e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1080.0,2026-06-17T06:48:00Z,5.954588079763347e-10,7.996717359715027e-10,-1.9982414364388063e-10,7.255347707084605e-10,-4.522795246848955e-09,-3.810073908275146e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1140.0,2026-06-17T06:49:00Z,2.0822956402911826e-09,7.298842669172924e-10,-1.8999776582895586e-09,2.437310212841598e-09,-3.1516418256295645e-09,-2.1533825171266487e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1200.0,2026-06-17T06:50:00Z,2.303679591838201e-10,3.0485899072720497e-12,-1.2654179288231673e-09,2.0745525487551904e-09,-2.465309245738504e-09,-3.777616356048642e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1260.0,2026-06-17T06:51:00Z,2.9702052738489854e-10,-1.1035900335638655e-09,-5.901093705717257e-10,3.931767678374113e-09,-4.249462962900096e-09,-3.0783415640208165e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1320.0,2026-06-17T06:52:00Z,1.1805391837734116e-09,-2.677562904979466e-10,-4.3473558582251063e-10,3.266042416162665e-09,-3.6011363267164e-09,-2.8489358587682483e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1380.0,2026-06-17T06:53:00Z,6.801359715859724e-10,1.469559343168573e-09,-1.230330630288418e-09,3.844744169211529e-09,-5.615670916509364e-09,-3.925627117331572e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1440.0,2026-06-17T06:54:00Z,1.2441717029837228e-09,9.992321035747672e-10,-2.4356053160043527e-09,2.054178128023544e-09,-6.691678603032631e-09,-3.188472609830736e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1500.0,2026-06-17T06:55:00Z,2.186334682833e-09,8.332309069716963e-10,-2.930484144934096e-09,3.2819804783606434e-09,-7.817806948699854e-09,-2.530798983662149e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1560.0,2026-06-17T06:56:00Z,3.2911366187675544e-09,-4.1549852729767836e-10,-3.6602744160424702e-09,3.86959385625394e-09,-8.290555543788735e-09,-1.3727127811291897e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1620.0,2026-06-17T06:57:00Z,2.899950891702602e-09,2.1239335029084827e-10,-3.780560902256935e-09,2.160267486425793e-09,-5.3712174538793915e-09,-3.0783415640208173e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1680.0,2026-06-17T06:58:00Z,3.7101934138812986e-09,-5.292902440440403e-10,-2.9498785592562785e-09,2.37398769257083e-09,-6.181868060639974e-09,-2.6140013153806206e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1740.0,2026-06-17T06:59:00Z,3.998505394320091e-09,-1.3019358673742148e-09,-4.155153244972214e-09,1.3197959696953276e-09,-4.659431531123913e-09,-2.7134324232123462e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1800.0,2026-06-17T07:00:00Z,5.46405788070324e-09,-1.3412089512776876e-09,-3.614509910276286e-09,1.054826574201551e-09,-5.536282648421146e-09,-1.9103335856823943e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1860.0,2026-06-17T07:01:00Z,4.874624406592783e-09,-2.078784744346784e-09,-4.2948341455088616e-09,6.135004805749312e-10,-4.682061553966173e-09,-1.7866126511250654e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1920.0,2026-06-17T07:02:00Z,4.901908102493842e-09,-2.4086426154894033e-09,-5.5752878851088384e-09,1.1777670413780145e-09,-3.6081514152144193e-09,-9.735575333689036e-10
gmat_two_body,numerical_two_body,EarthMJ2000Eq,1980.0,2026-06-17T07:03:00Z,4.041345269138641e-09,-2.942019566504527e-09,-4.982676286129842e-09,1.2021367893450977e-09,-5.477561050161095e-09,-1.1407215259550524e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,2040.0,2026-06-17T07:04:00Z,5.127881218668355e-09,-3.570989733315517e-09,-4.774677163661799e-09,8.733524873855203e-10,-4.565778661618885e-09,-5.535907053540833e-10
gmat_two_body,numerical_two_body,EarthMJ2000Eq,2100.0,2026-06-17T07:05:00Z,5.4351265102934845e-09,-4.270305331426505e-09,-4.004138063768373e-09,1.5023895925483537e-09,-2.8515028022124054e-09,-3.413935703010977e-10
